 772     442    4332     532    4428         91      97
 773     533    4332     622    4428         90      97
 774     623    4332     712    4428         90      97
 775     713    4332     803    4428         91      97
 776     804    4332     894    4428         91      97
 777     895    4332     985    4428         91      97
 778     986    4332    1096    4428        111      97
 779    1097    4332    1188    4428         92      97
 780    1189    4332    1278    4428         90      97
 781    1279    4332    1369    4428         91      97
 782    1370    4332    1460    4428         91      97
 783    1461    4332    1550    4428         90      97
 784    1551    4332    1641    4428         91      97
 785    1642    4332    1731    4428         90      97
 786    1732    4332    1822    4428         91      97
 787    1823    4332    2071    4428        249      97
 788    2072    4332    2162    4428         91      97
 789    2163    4332    2252    4428         90      97
 790    2253    4332    2343    4428         91      97
 791    2344    4332    2433    4428         90      97
 792    2434    4332    3200    4428        767      97
 793       1    4429     225    4525        225      97
 794     226    4429     316    4525         91      97
 795     317    4429     406    4525         90      97
 796     407    4429     497    4525         91      97
 797     498    4429     587    4525         90      97
 798     588    4429     677    4525         90      97
 799     678    4429     768    4525         91      97
 800     769    4429     859    4525         91      97
 801     860    4429     949    4525         90      97
 802     950    4429    1040    4525         91      97
 803    1041    4429    1131    4525         91      97
 804    1132    4429    1229    4525         98      97
 805    1230    4429    1320    4525         91      97
 806    1321    4429    1411    4525         91      97
 807    1412    4429    1501    4525         90      97
 808    1502    4429    1591    4525         90      97
 809    1592    4429    1683    4525         92      97
 810    1684    4429    1774    4525         91      97
 811    1775    4429    1865    4525         91      97
 812    1866    4429    2059    4525        194      97
 813    2060    4429    2150    4525         91      97
 814    2151    4429    2241    4525         91      97
 815    2242    4429    2331    4525         90      97
 816    2332    4429    3200    4525        869      97
 817       1    4526     161    4616        161      91
 818     162    4526     257    4616         96      91
 819     258    4526     353    4616         96      91
 820     354    4526     449    4616         96      91
 821     450    4526     545    4616         96      91
 822     546    4526     640    4616         95      91
 823     641    4526     736    4616         96      91
 824     737    4526     832    4616         96      91
 825     833    4526     927    4616         95      91
 826     928    4526    1023    4616         96      91
 827    1024    4526    1119    4616         96      91
 828    1120    4526    1214    4616         95      91
 829    1215    4526    1310    4616         96      91
 830    1311    4526    1410    4616        100      91
 831    1411    4526    1507    4616         97      91
 832    1508    4526    1603    4616         96      91
 833    1604    4526    1699    4616         96      91
 834    1700    4526    1795    4616         96      91
 835    1796    4526    1891    4616         96      91
 836    1892    4526    1987    4616         96      91
 837    1988    4526    2111    4616        124      91
 838    2112    4526    2207    4616         96      91
 839    2208    4526    2303    4616         96      91
 840    2304    4526    3200    4616        897      91
 841       1    4617     169    4706        169      90
 842     170    4617     267    4706         98      90
 843     268    4617     364    4706         97      90
 844     365    4617     462    4706         98      90
 845     463    4617     560    4706         98      90
 846     561    4617     657    4706         97      90
 847     658    4617     755    4706         98      90
 848     756    4617     853    4706         98      90
 849     854    4617     951    4706         98      90
 850     952    4617    1049    4706         98      90
 851    1050    4617    1147    4706         98      90
 852    1148    4617    1244    4706         97      90
 853    1245    4617    1342    4706         98      90
 854    1343    4617    1440    4706         98      90
 855    1441    4617    1537    4706         97      90
 856    1538    4617    1635    4706         98      90
 857    1636    4617    1733    4706         98      90
 858    1734    4617    1830    4706         97      90
 859    1831    4617    1928    4706         98      90
 860    1929    4617    2026    4706         98      90
 861    2027    4617    2126    4706        100      90
 862    2127    4617    2224    4706         98      90
 863    2225    4617    2322    4706         98      90
 864    2323    4617    3200    4706        878      90
 865       1    4707     161    4793        161      87
 866     162    4707     262    4793        101      87
 867     263    4707     362    4793        100      87
 868     363    4707     463    4793        101      87
 869     464    4707     564    4793        101      87
 870     565    4707     664    4793        100      87
 871     665    4707     765    4793        101      87
 872     766    4707     866    4793        101      87
 873     867    4707     966    4793        100      87
 874     967    4707    1067    4793        101      87
 875    1068    4707    1168    4793        101      87
 876    1169    4707    1268    4793        100      87
 877    1269    4707    1369    4793        101      87
 878    1370    4707    1470    4793        101      87
 879    1471    4707    1570    4793        100      87
 880    1571    4707    1671    4793        101      87
 881    1672    4707    1772    4793        101      87
 882    1773    4707    1872    4793        100      87
 883    1873    4707    1973    4793        101      87
 884    1974    4707    2074    4793        101      87
 885    2075    4707    2175    4793        101      87
 886    2176    4707    2277    4793        102      87
 887    2278    4707    2379    4793        102      87
 888    2380    4707    3200    4793        821      87
 889       1    4794     162    4879        162      86
 890     163    4794     264    4879        102      86
 891     265    4794     366    4879        102      86
 892     367    4794     468    4879        102      86
 893     469    4794     570    4879        102      86
 894     571    4794     671    4879        101      86
 895     672    4794     773    4879        102      86
 896     774    4794     875    4879        102      86
 897     876    4794     976    4879        101      86
 898     977    4794    1078    4879        102      86
 899    1079    4794    1180    4879        102      86
 900    1181    4794    1281    4879        101      86
 901    1282    4794    1383    4879        102      86
 902    1384    4794    1485    4879        102      86
 903    1486    4794    1587    4879        102      86
 904    1588    4794    1689    4879        102      86
 905    1690    4794    1791    4879        102      86
 906    1792    4794    1892    4879        101      86
 907    1893    4794    1994    4879        102      86
 908    1995    4794    2096    4879        102      86
 909    2097    4794    2198    4879        102      86
 910    2199    4794    2304    4879        106      86
 911    2305    4794    2454    4879        150      86
 912    2455    4794    3200    4879        746      86
 913       1    4880     172    4961        172      82
 914     173    4880     280    4961        108      82
 915     281    4880     387    4961        107      82
 916     388    4880     495    4961        108      82
 917     496    4880     603    4961        108      82
 918     604    4880     710    4961        107      82
 919     711    4880     818    4961        108      82
 920     819    4880     926    4961        108      82
 921     927    4880    1033    4961        107      82
 922    1034    4880    1141    4961        108      82
 923    1142    4880    1248    4961        107      82
 924    1249    4880    1355    4961        107      82
 925    1356    4880    1463    4961        108      82
 926    1464    4880    1571    4961        108      82
 927    1572    4880    1678    4961        107      82
 928    1679    4880    1786    4961        108      82
 929    1787    4880    1894    4961        108      82
 930    1895    4880    2001    4961        107      82
 931    2002    4880    2109    4961        108      82
 932    2110    4880    2216    4961        107      82
 933    2217    4880    2324    4961        108      82
 934    2325    4880    2475    4961        151      82
 935    2476    4880    2582    4961        107      82
 936    2583    4880    3200    4961        618      82
 937       1    4962     165    5040        165      79
 938     166    4962     276    5040        111      79
 939     277    4962     386    5040        110      79
 940     387    4962     497    5040        111      79
 941     498    4962     608    5040        111      79
 942     609    4962     718    5040        110      79
 943     719    4962     829    5040        111      79
 944     830    4962     940    5040        111      79
 945     941    4962    1050    5040        110      79
 946    1051    4962    1161    5040        111      79
 947    1162    4962    1271    5040        110      79
 948    1272    4962    1381    5040        110      79
 949    1382    4962    1492    5040        111      79
 950    1493    4962    1603    5040        111      79
 951    1604    4962    1713    5040        110      79
 952    1714    4962    1824    5040        111      79
 953    1825    4962    1934    5040        110      79
 954    1935    4962    2044    5040        110      79
 955    2045    4962    2155    5040        111      79
 956    2156    4962    2265    5040        110      79
 957    2266    4962    2375    5040        110      79
 958    2376    4962    2532    5040        157      79
 959    2533    4962    2643    5040        111      79
 960    2644    4962    3200    5040        557      79






